Time	Cycle	PC	Insn	Decoded instruction	Register and memory contents
        2572000	      2570	800001d4	e23f2823	sw	x3,-464(x30)	 x30:0x800021d0  x3:0x00000001 PA:0x80002000 store:0x00000001 load:0x00000000
        2574000	      2572	800001d8	bfe5	c.j	800001d0	
        2575000	      2573	800001d0	00002f17	auipc	x30,0x2	 x30=0x800021d0
        2577000	      2575	800001d4	e23f2823	sw	x3,-464(x30)	 x30:0x800021d0  x3:0x00000001 PA:0x80002000 store:0x00000001 load:0x00000000
        2579000	      2577	800001d8	bfe5	c.j	800001d0	
        2580000	      2578	800001d0	00002f17	auipc	x30,0x2	 x30=0x800021d0
        2582000	      2580	800001d4	e23f2823	sw	x3,-464(x30)	 x30:0x800021d0  x3:0x00000001 PA:0x80002000 store:0x00000001 load:0x00000000
        2584000	      2582	800001d8	bfe5	c.j	800001d0	
        2585000	      2583	800001d0	00002f17	auipc	x30,0x2	 x30=0x800021d0
        2587000	      2585	800001d4	e23f2823	sw	x3,-464(x30)	 x30:0x800021d0  x3:0x00000001 PA:0x80002000 store:0x00000001 load:0x00000000
        2589000	      2587	800001d8	bfe5	c.j	800001d0	
        2590000	      2588	800001d0	00002f17	auipc	x30,0x2	 x30=0x800021d0
        2592000	      2590	800001d4	e23f2823	sw	x3,-464(x30)	 x30:0x800021d0  x3:0x00000001 PA:0x80002000 store:0x00000001 load:0x00000000
        2594000	      2592	800001d8	bfe5	c.j	800001d0	
        2595000	      2593	800001d0	00002f17	auipc	x30,0x2	 x30=0x800021d0
        2597000	      2595	800001d4	e23f2823	sw	x3,-464(x30)	 x30:0x800021d0  x3:0x00000001 PA:0x80002000 store:0x00000001 load:0x00000000
        2599000	      2597	800001d8	bfe5	c.j	800001d0	
        2600000	      2598	800001d0	00002f17	auipc	x30,0x2	 x30=0x800021d0
        2602000	      2600	800001d4	e23f2823	sw	x3,-464(x30)	 x30:0x800021d0  x3:0x00000001 PA:0x80002000 store:0x00000001 load:0x00000000
        2604000	      2602	800001d8	bfe5	c.j	800001d0	
        2605000	      2603	800001d0	00002f17	auipc	x30,0x2	 x30=0x800021d0
        2607000	      2605	800001d4	e23f2823	sw	x3,-464(x30)	 x30:0x800021d0  x3:0x00000001 PA:0x80002000 store:0x00000001 load:0x00000000
        2609000	      2607	800001d8	bfe5	c.j	800001d0	
        2610000	      2608	800001d0	00002f17	auipc	x30,0x2	 x30=0x800021d0
        2612000	      2610	800001d4	e23f2823	sw	x3,-464(x30)	 x30:0x800021d0  x3:0x00000001 PA:0x80002000 store:0x00000001 load:0x00000000
        2614000	      2612	800001d8	bfe5	c.j	800001d0	
        2615000	      2613	800001d0	00002f17	auipc	x30,0x2	 x30=0x800021d0
        2617000	      2615	800001d4	e23f2823	sw	x3,-464(x30)	 x30:0x800021d0  x3:0x00000001 PA:0x80002000 store:0x00000001 load:0x00000000
        2619000	      2617	800001d8	bfe5	c.j	800001d0	
        2620000	      2618	800001d0	00002f17	auipc	x30,0x2	 x30=0x800021d0
        2622000	      2620	800001d4	e23f2823	sw	x3,-464(x30)	 x30:0x800021d0  x3:0x00000001 PA:0x80002000 store:0x00000001 load:0x00000000
        2624000	      2622	800001d8	bfe5	c.j	800001d0	
        2625000	      2623	800001d0	00002f17	auipc	x30,0x2	 x30=0x800021d0
        2627000	      2625	800001d4	e23f2823	sw	x3,-464(x30)	 x30:0x800021d0  x3:0x00000001 PA:0x80002000 store:0x00000001 load:0x00000000
        2629000	      2627	800001d8	bfe5	c.j	800001d0	
        2630000	      2628	800001d0	00002f17	auipc	x30,0x2	 x30=0x800021d0
        2632000	      2630	800001d4	e23f2823	sw	x3,-464(x30)	 x30:0x800021d0  x3:0x00000001 PA:0x80002000 store:0x00000001 load:0x00000000
        2634000	      2632	800001d8	bfe5	c.j	800001d0	
        2635000	      2633	800001d0	00002f17	auipc	x30,0x2	 x30=0x800021d0
        2637000	      2635	800001d4	e23f2823	sw	x3,-464(x30)	 x30:0x800021d0  x3:0x00000001 PA:0x80002000 store:0x00000001 load:0x00000000
        2639000	      2637	800001d8	bfe5	c.j	800001d0	
        2640000	      2638	800001d0	00002f17	auipc	x30,0x2	 x30=0x800021d0
        2642000	      2640	800001d4	e23f2823	sw	x3,-464(x30)	 x30:0x800021d0  x3:0x00000001 PA:0x80002000 store:0x00000001 load:0x00000000
        2644000	      2642	800001d8	bfe5	c.j	800001d0	
        2645000	      2643	800001d0	00002f17	auipc	x30,0x2	 x30=0x800021d0
        2647000	      2645	800001d4	e23f2823	sw	x3,-464(x30)	 x30:0x800021d0  x3:0x00000001 PA:0x80002000 store:0x00000001 load:0x00000000
        2649000	      2647	800001d8	bfe5	c.j	800001d0	
        2650000	      2648	800001d0	00002f17	auipc	x30,0x2	 x30=0x800021d0
        2652000	      2650	800001d4	e23f2823	sw	x3,-464(x30)	 x30:0x800021d0  x3:0x00000001 PA:0x80002000 store:0x00000001 load:0x00000000
        2654000	      2652	800001d8	bfe5	c.j	800001d0	
        2655000	      2653	800001d0	00002f17	auipc	x30,0x2	 x30=0x800021d0
        2657000	      2655	800001d4	e23f2823	sw	x3,-464(x30)	 x30:0x800021d0  x3:0x00000001 PA:0x80002000 store:0x00000001 load:0x00000000
        2659000	      2657	800001d8	bfe5	c.j	800001d0	
        2660000	      2658	800001d0	00002f17	auipc	x30,0x2	 x30=0x800021d0
        2662000	      2660	800001d4	e23f2823	sw	x3,-464(x30)	 x30:0x800021d0  x3:0x00000001 PA:0x80002000 store:0x00000001 load:0x00000000
        2664000	      2662	800001d8	bfe5	c.j	800001d0	
        2665000	      2663	800001d0	00002f17	auipc	x30,0x2	 x30=0x800021d0
        2667000	      2665	800001d4	e23f2823	sw	x3,-464(x30)	 x30:0x800021d0  x3:0x00000001 PA:0x80002000 store:0x00000001 load:0x00000000
        2669000	      2667	800001d8	bfe5	c.j	800001d0	
        2670000	      2668	800001d0	00002f17	auipc	x30,0x2	 x30=0x800021d0
        2672000	      2670	800001d4	e23f2823	sw	x3,-464(x30)	 x30:0x800021d0  x3:0x00000001 PA:0x80002000 store:0x00000001 load:0x00000000
        2674000	      2672	800001d8	bfe5	c.j	800001d0	
        2675000	      2673	800001d0	00002f17	auipc	x30,0x2	 x30=0x800021d0
        2677000	      2675	800001d4	e23f2823	sw	x3,-464(x30)	 x30:0x800021d0  x3:0x00000001 PA:0x80002000 store:0x00000001 load:0x00000000
        2679000	      2677	800001d8	bfe5	c.j	800001d0	
        2680000	      2678	800001d0	00002f17	auipc	x30,0x2	 x30=0x800021d0
        2682000	      2680	800001d4	e23f2823	sw	x3,-464(x30)	 x30:0x800021d0  x3:0x00000001 PA:0x80002000 store:0x00000001 load:0x00000000
        2684000	      2682	800001d8	bfe5	c.j	800001d0	
        2685000	      2683	800001d0	00002f17	auipc	x30,0x2	 x30=0x800021d0
        2687000	      2685	800001d4	e23f2823	sw	x3,-464(x30)	 x30:0x800021d0  x3:0x00000001 PA:0x80002000 store:0x00000001 load:0x00000000
        2689000	      2687	800001d8	bfe5	c.j	800001d0	
        2690000	      2688	800001d0	00002f17	auipc	x30,0x2	 x30=0x800021d0
        2692000	      2690	800001d4	e23f2823	sw	x3,-464(x30)	 x30:0x800021d0  x3:0x00000001 PA:0x80002000 store:0x00000001 load:0x00000000
        2694000	      2692	800001d8	bfe5	c.j	800001d0	
        2695000	      2693	800001d0	00002f17	auipc	x30,0x2	 x30=0x800021d0
        2697000	      2695	800001d4	e23f2823	sw	x3,-464(x30)	 x30:0x800021d0  x3:0x00000001 PA:0x80002000 store:0x00000001 load:0x00000000
        2699000	      2697	800001d8	bfe5	c.j	800001d0	
        2700000	      2698	800001d0	00002f17	auipc	x30,0x2	 x30=0x800021d0
        2702000	      2700	800001d4	e23f2823	sw	x3,-464(x30)	 x30:0x800021d0  x3:0x00000001 PA:0x80002000 store:0x00000001 load:0x00000000
        2704000	      2702	800001d8	bfe5	c.j	800001d0	
        2705000	      2703	800001d0	00002f17	auipc	x30,0x2	 x30=0x800021d0
        2707000	      2705	800001d4	e23f2823	sw	x3,-464(x30)	 x30:0x800021d0  x3:0x00000001 PA:0x80002000 store:0x00000001 load:0x00000000
        2709000	      2707	800001d8	bfe5	c.j	800001d0	
        2710000	      2708	800001d0	00002f17	auipc	x30,0x2	 x30=0x800021d0
        2712000	      2710	800001d4	e23f2823	sw	x3,-464(x30)	 x30:0x800021d0  x3:0x00000001 PA:0x80002000 store:0x00000001 load:0x00000000
        2714000	      2712	800001d8	bfe5	c.j	800001d0	
        2715000	      2713	800001d0	00002f17	auipc	x30,0x2	 x30=0x800021d0
        2717000	      2715	800001d4	e23f2823	sw	x3,-464(x30)	 x30:0x800021d0  x3:0x00000001 PA:0x80002000 store:0x00000001 load:0x00000000
        2719000	      2717	800001d8	bfe5	c.j	800001d0	
        2720000	      2718	800001d0	00002f17	auipc	x30,0x2	 x30=0x800021d0
        2722000	      2720	800001d4	e23f2823	sw	x3,-464(x30)	 x30:0x800021d0  x3:0x00000001 PA:0x80002000 store:0x00000001 load:0x00000000
        2724000	      2722	800001d8	bfe5	c.j	800001d0	
        2725000	      2723	800001d0	00002f17	auipc	x30,0x2	 x30=0x800021d0
        2727000	      2725	800001d4	e23f2823	sw	x3,-464(x30)	 x30:0x800021d0  x3:0x00000001 PA:0x80002000 store:0x00000001 load:0x00000000
        2729000	      2727	800001d8	bfe5	c.j	800001d0	
        2730000	      2728	800001d0	00002f17	auipc	x30,0x2	 x30=0x800021d0
        2732000	      2730	800001d4	e23f2823	sw	x3,-464(x30)	 x30:0x800021d0  x3:0x00000001 PA:0x80002000 store:0x00000001 load:0x00000000
        2734000	      2732	800001d8	bfe5	c.j	800001d0	
        2735000	      2733	800001d0	00002f17	auipc	x30,0x2	 x30=0x800021d0
        2737000	      2735	800001d4	e23f2823	sw	x3,-464(x30)	 x30:0x800021d0  x3:0x00000001 PA:0x80002000 store:0x00000001 load:0x00000000
        2739000	      2737	800001d8	bfe5	c.j	800001d0	
        2740000	      2738	800001d0	00002f17	auipc	x30,0x2	 x30=0x800021d0
        2742000	      2740	800001d4	e23f2823	sw	x3,-464(x30)	 x30:0x800021d0  x3:0x00000001 PA:0x80002000 store:0x00000001 load:0x00000000
        2744000	      2742	800001d8	bfe5	c.j	800001d0	
        2745000	      2743	800001d0	00002f17	auipc	x30,0x2	 x30=0x800021d0
        2747000	      2745	800001d4	e23f2823	sw	x3,-464(x30)	 x30:0x800021d0  x3:0x00000001 PA:0x80002000 store:0x00000001 load:0x00000000
        2749000	      2747	800001d8	bfe5	c.j	800001d0	
        2750000	      2748	800001d0	00002f17	auipc	x30,0x2	 x30=0x800021d0
        2752000	      2750	800001d4	e23f2823	sw	x3,-464(x30)	 x30:0x800021d0  x3:0x00000001 PA:0x80002000 store:0x00000001 load:0x00000000
        2754000	      2752	800001d8	bfe5	c.j	800001d0	
        2755000	      2753	800001d0	00002f17	auipc	x30,0x2	 x30=0x800021d0
        2757000	      2755	800001d4	e23f2823	sw	x3,-464(x30)	 x30:0x800021d0  x3:0x00000001 PA:0x80002000 store:0x00000001 load:0x00000000
        2759000	      2757	800001d8	bfe5	c.j	800001d0	
        2760000	      2758	800001d0	00002f17	auipc	x30,0x2	 x30=0x800021d0
        2762000	      2760	800001d4	e23f2823	sw	x3,-464(x30)	 x30:0x800021d0  x3:0x00000001 PA:0x80002000 store:0x00000001 load:0x00000000
        2764000	      2762	800001d8	bfe5	c.j	800001d0	
        2765000	      2763	800001d0	00002f17	auipc	x30,0x2	 x30=0x800021d0
        2767000	      2765	800001d4	e23f2823	sw	x3,-464(x30)	 x30:0x800021d0  x3:0x00000001 PA:0x80002000 store:0x00000001 load:0x00000000
        2769000	      2767	800001d8	bfe5	c.j	800001d0	
        2770000	      2768	800001d0	00002f17	auipc	x30,0x2	 x30=0x800021d0
        2772000	      2770	800001d4	e23f2823	sw	x3,-464(x30)	 x30:0x800021d0  x3:0x00000001 PA:0x80002000 store:0x00000001 load:0x00000000
        2774000	      2772	800001d8	bfe5	c.j	800001d0	
        2775000	      2773	800001d0	00002f17	auipc	x30,0x2	 x30=0x800021d0
        2777000	      2775	800001d4	e23f2823	sw	x3,-464(x30)	 x30:0x800021d0  x3:0x00000001 PA:0x80002000 store:0x00000001 load:0x00000000
        2779000	      2777	800001d8	bfe5	c.j	800001d0	
        2780000	      2778	800001d0	00002f17	auipc	x30,0x2	 x30=0x800021d0
        2782000	      2780	800001d4	e23f2823	sw	x3,-464(x30)	 x30:0x800021d0  x3:0x00000001 PA:0x80002000 store:0x00000001 load:0x00000000
        2784000	      2782	800001d8	bfe5	c.j	800001d0	
        2785000	      2783	800001d0	00002f17	auipc	x30,0x2	 x30=0x800021d0
        2787000	      2785	800001d4	e23f2823	sw	x3,-464(x30)	 x30:0x800021d0  x3:0x00000001 PA:0x80002000 store:0x00000001 load:0x00000000
        2789000	      2787	800001d8	bfe5	c.j	800001d0	
        2790000	      2788	800001d0	00002f17	auipc	x30,0x2	 x30=0x800021d0
        2792000	      2790	800001d4	e23f2823	sw	x3,-464(x30)	 x30:0x800021d0  x3:0x00000001 PA:0x80002000 store:0x00000001 load:0x00000000
        2794000	      2792	800001d8	bfe5	c.j	800001d0	
        2795000	      2793	800001d0	00002f17	auipc	x30,0x2	 x30=0x800021d0
        2797000	      2795	800001d4	e23f2823	sw	x3,-464(x30)	 x30:0x800021d0  x3:0x00000001 PA:0x80002000 store:0x00000001 load:0x00000000
        2799000	      2797	800001d8	bfe5	c.j	800001d0	
        2800000	      2798	800001d0	00002f17	auipc	x30,0x2	 x30=0x800021d0
        2802000	      2800	800001d4	e23f2823	sw	x3,-464(x30)	 x30:0x800021d0  x3:0x00000001 PA:0x80002000 store:0x00000001 load:0x00000000
        2804000	      2802	800001d8	bfe5	c.j	800001d0	
        2805000	      2803	800001d0	00002f17	auipc	x30,0x2	 x30=0x800021d0
        2807000	      2805	800001d4	e23f2823	sw	x3,-464(x30)	 x30:0x800021d0  x3:0x00000001 PA:0x80002000 store:0x00000001 load:0x00000000
        2809000	      2807	800001d8	bfe5	c.j	800001d0	
        2810000	      2808	800001d0	00002f17	auipc	x30,0x2	 x30=0x800021d0
        2812000	      2810	800001d4	e23f2823	sw	x3,-464(x30)	 x30:0x800021d0  x3:0x00000001 PA:0x80002000 store:0x00000001 load:0x00000000
        2814000	      2812	800001d8	bfe5	c.j	800001d0	
        2815000	      2813	800001d0	00002f17	auipc	x30,0x2	 x30=0x800021d0
        2817000	      2815	800001d4	e23f2823	sw	x3,-464(x30)	 x30:0x800021d0  x3:0x00000001 PA:0x80002000 store:0x00000001 load:0x00000000
        2819000	      2817	800001d8	bfe5	c.j	800001d0	
        2820000	      2818	800001d0	00002f17	auipc	x30,0x2	 x30=0x800021d0
        2822000	      2820	800001d4	e23f2823	sw	x3,-464(x30)	 x30:0x800021d0  x3:0x00000001 PA:0x80002000 store:0x00000001 load:0x00000000
        2824000	      2822	800001d8	bfe5	c.j	800001d0	
        2825000	      2823	800001d0	00002f17	auipc	x30,0x2	 x30=0x800021d0
        2827000	      2825	800001d4	e23f2823	sw	x3,-464(x30)	 x30:0x800021d0  x3:0x00000001 PA:0x80002000 store:0x00000001 load:0x00000000
        2829000	      2827	800001d8	bfe5	c.j	800001d0	
        2830000	      2828	800001d0	00002f17	auipc	x30,0x2	 x30=0x800021d0
        2832000	      2830	800001d4	e23f2823	sw	x3,-464(x30)	 x30:0x800021d0  x3:0x00000001 PA:0x80002000 store:0x00000001 load:0x00000000
        2834000	      2832	800001d8	bfe5	c.j	800001d0	
        2835000	      2833	800001d0	00002f17	auipc	x30,0x2	 x30=0x800021d0
        2837000	      2835	800001d4	e23f2823	sw	x3,-464(x30)	 x30:0x800021d0  x3:0x00000001 PA:0x80002000 store:0x00000001 load:0x00000000
        2839000	      2837	800001d8	bfe5	c.j	800001d0	
        2840000	      2838	800001d0	00002f17	auipc	x30,0x2	 x30=0x800021d0
        2842000	      2840	800001d4	e23f2823	sw	x3,-464(x30)	 x30:0x800021d0  x3:0x00000001 PA:0x80002000 store:0x00000001 load:0x00000000
        2844000	      2842	800001d8	bfe5	c.j	800001d0	
        2845000	      2843	800001d0	00002f17	auipc	x30,0x2	 x30=0x800021d0
        2847000	      2845	800001d4	e23f2823	sw	x3,-464(x30)	 x30:0x800021d0  x3:0x00000001 PA:0x80002000 store:0x00000001 load:0x00000000
        2849000	      2847	800001d8	bfe5	c.j	800001d0	
        2850000	      2848	800001d0	00002f17	auipc	x30,0x2	 x30=0x800021d0
        2852000	      2850	800001d4	e23f2823	sw	x3,-464(x30)	 x30:0x800021d0  x3:0x00000001 PA:0x80002000 store:0x00000001 load:0x00000000
        2854000	      2852	800001d8	bfe5	c.j	800001d0	
        2855000	      2853	800001d0	00002f17	auipc	x30,0x2	 x30=0x800021d0
        2857000	      2855	800001d4	e23f2823	sw	x3,-464(x30)	 x30:0x800021d0  x3:0x00000001 PA:0x80002000 store:0x00000001 load:0x00000000
        2859000	      2857	800001d8	bfe5	c.j	800001d0	
        2860000	      2858	800001d0	00002f17	auipc	x30,0x2	 x30=0x800021d0
        2862000	      2860	800001d4	e23f2823	sw	x3,-464(x30)	 x30:0x800021d0  x3:0x00000001 PA:0x80002000 store:0x00000001 load:0x00000000
        2864000	      2862	800001d8	bfe5	c.j	800001d0	
        2865000	      2863	800001d0	00002f17	auipc	x30,0x2	 x30=0x800021d0
        2867000	      2865	800001d4	e23f2823	sw	x3,-464(x30)	 x30:0x800021d0  x3:0x00000001 PA:0x80002000 store:0x00000001 load:0x00000000
        2869000	      2867	800001d8	bfe5	c.j	800001d0	
        2870000	      2868	800001d0	00002f17	auipc	x30,0x2	 x30=0x800021d0
        2872000	      2870	800001d4	e23f2823	sw	x3,-464(x30)	 x30:0x800021d0  x3:0x00000001 PA:0x80002000 store:0x00000001 load:0x00000000
        2874000	      2872	800001d8	bfe5	c.j	800001d0	
        2875000	      2873	800001d0	00002f17	auipc	x30,0x2	 x30=0x800021d0
        2877000	      2875	800001d4	e23f2823	sw	x3,-464(x30)	 x30:0x800021d0  x3:0x00000001 PA:0x80002000 store:0x00000001 load:0x00000000
        2879000	      2877	800001d8	bfe5	c.j	800001d0	
        2880000	      2878	800001d0	00002f17	auipc	x30,0x2	 x30=0x800021d0
        2882000	      2880	800001d4	e23f2823	sw	x3,-464(x30)	 x30:0x800021d0  x3:0x00000001 PA:0x80002000 store:0x00000001 load:0x00000000
        2884000	      2882	800001d8	bfe5	c.j	800001d0	
        2885000	      2883	800001d0	00002f17	auipc	x30,0x2	 x30=0x800021d0
        2887000	      2885	800001d4	e23f2823	sw	x3,-464(x30)	 x30:0x800021d0  x3:0x00000001 PA:0x80002000 store:0x00000001 load:0x00000000
        2889000	      2887	800001d8	bfe5	c.j	800001d0	
        2890000	      2888	800001d0	00002f17	auipc	x30,0x2	 x30=0x800021d0
        2892000	      2890	800001d4	e23f2823	sw	x3,-464(x30)	 x30:0x800021d0  x3:0x00000001 PA:0x80002000 store:0x00000001 load:0x00000000
        2894000	      2892	800001d8	bfe5	c.j	800001d0	
        2895000	      2893	800001d0	00002f17	auipc	x30,0x2	 x30=0x800021d0
        2897000	      2895	800001d4	e23f2823	sw	x3,-464(x30)	 x30:0x800021d0  x3:0x00000001 PA:0x80002000 store:0x00000001 load:0x00000000
        2899000	      2897	800001d8	bfe5	c.j	800001d0	
        2900000	      2898	800001d0	00002f17	auipc	x30,0x2	 x30=0x800021d0
        2902000	      2900	800001d4	e23f2823	sw	x3,-464(x30)	 x30:0x800021d0  x3:0x00000001 PA:0x80002000 store:0x00000001 load:0x00000000
        2904000	      2902	800001d8	bfe5	c.j	800001d0	
        2905000	      2903	800001d0	00002f17	auipc	x30,0x2	 x30=0x800021d0
        2907000	      2905	800001d4	e23f2823	sw	x3,-464(x30)	 x30:0x800021d0  x3:0x00000001 PA:0x80002000 store:0x00000001 load:0x00000000
        2909000	      2907	800001d8	bfe5	c.j	800001d0	
        2910000	      2908	800001d0	00002f17	auipc	x30,0x2	 x30=0x800021d0
        2912000	      2910	800001d4	e23f2823	sw	x3,-464(x30)	 x30:0x800021d0  x3:0x00000001 PA:0x80002000 store:0x00000001 load:0x00000000
        2914000	      2912	800001d8	bfe5	c.j	800001d0	
        2915000	      2913	800001d0	00002f17	auipc	x30,0x2	 x30=0x800021d0
        2917000	      2915	800001d4	e23f2823	sw	x3,-464(x30)	 x30:0x800021d0  x3:0x00000001 PA:0x80002000 store:0x00000001 load:0x00000000
        2919000	      2917	800001d8	bfe5	c.j	800001d0	
        2920000	      2918	800001d0	00002f17	auipc	x30,0x2	 x30=0x800021d0
        2922000	      2920	800001d4	e23f2823	sw	x3,-464(x30)	 x30:0x800021d0  x3:0x00000001 PA:0x80002000 store:0x00000001 load:0x00000000
        2924000	      2922	800001d8	bfe5	c.j	800001d0	
        2925000	      2923	800001d0	00002f17	auipc	x30,0x2	 x30=0x800021d0
        2927000	      2925	800001d4	e23f2823	sw	x3,-464(x30)	 x30:0x800021d0  x3:0x00000001 PA:0x80002000 store:0x00000001 load:0x00000000
        2929000	      2927	800001d8	bfe5	c.j	800001d0	
        2930000	      2928	800001d0	00002f17	auipc	x30,0x2	 x30=0x800021d0
        2932000	      2930	800001d4	e23f2823	sw	x3,-464(x30)	 x30:0x800021d0  x3:0x00000001 PA:0x80002000 store:0x00000001 load:0x00000000
        2934000	      2932	800001d8	bfe5	c.j	800001d0	
        2935000	      2933	800001d0	00002f17	auipc	x30,0x2	 x30=0x800021d0
        2937000	      2935	800001d4	e23f2823	sw	x3,-464(x30)	 x30:0x800021d0  x3:0x00000001 PA:0x80002000 store:0x00000001 load:0x00000000
        2939000	      2937	800001d8	bfe5	c.j	800001d0	
        2940000	      2938	800001d0	00002f17	auipc	x30,0x2	 x30=0x800021d0
        2942000	      2940	800001d4	e23f2823	sw	x3,-464(x30)	 x30:0x800021d0  x3:0x00000001 PA:0x80002000 store:0x00000001 load:0x00000000
        2944000	      2942	800001d8	bfe5	c.j	800001d0	
        2945000	      2943	800001d0	00002f17	auipc	x30,0x2	 x30=0x800021d0
        2947000	      2945	800001d4	e23f2823	sw	x3,-464(x30)	 x30:0x800021d0  x3:0x00000001 PA:0x80002000 store:0x00000001 load:0x00000000
        2949000	      2947	800001d8	bfe5	c.j	800001d0	
        2950000	      2948	800001d0	00002f17	auipc	x30,0x2	 x30=0x800021d0
        2952000	      2950	800001d4	e23f2823	sw	x3,-464(x30)	 x30:0x800021d0  x3:0x00000001 PA:0x80002000 store:0x00000001 load:0x00000000
        2954000	      2952	800001d8	bfe5	c.j	800001d0	
        2955000	      2953	800001d0	00002f17	auipc	x30,0x2	 x30=0x800021d0
        2957000	      2955	800001d4	e23f2823	sw	x3,-464(x30)	 x30:0x800021d0  x3:0x00000001 PA:0x80002000 store:0x00000001 load:0x00000000
        2959000	      2957	800001d8	bfe5	c.j	800001d0	
        2960000	      2958	800001d0	00002f17	auipc	x30,0x2	 x30=0x800021d0
        2962000	      2960	800001d4	e23f2823	sw	x3,-464(x30)	 x30:0x800021d0  x3:0x00000001 PA:0x80002000 store:0x00000001 load:0x00000000
        2964000	      2962	800001d8	bfe5	c.j	800001d0	
        2965000	      2963	800001d0	00002f17	auipc	x30,0x2	 x30=0x800021d0
        2967000	      2965	800001d4	e23f2823	sw	x3,-464(x30)	 x30:0x800021d0  x3:0x00000001 PA:0x80002000 store:0x00000001 load:0x00000000
        2969000	      2967	800001d8	bfe5	c.j	800001d0	
        2970000	      2968	800001d0	00002f17	auipc	x30,0x2	 x30=0x800021d0
        2972000	      2970	800001d4	e23f2823	sw	x3,-464(x30)	 x30:0x800021d0  x3:0x00000001 PA:0x80002000 store:0x00000001 load:0x00000000
        2974000	      2972	800001d8	bfe5	c.j	800001d0	
        2975000	      2973	800001d0	00002f17	auipc	x30,0x2	 x30=0x800021d0
        2977000	      2975	800001d4	e23f2823	sw	x3,-464(x30)	 x30:0x800021d0  x3:0x00000001 PA:0x80002000 store:0x00000001 load:0x00000000
        2979000	      2977	800001d8	bfe5	c.j	800001d0	
        2980000	      2978	800001d0	00002f17	auipc	x30,0x2	 x30=0x800021d0
        2982000	      2980	800001d4	e23f2823	sw	x3,-464(x30)	 x30:0x800021d0  x3:0x00000001 PA:0x80002000 store:0x00000001 load:0x00000000
        2984000	      2982	800001d8	bfe5	c.j	800001d0	
        2985000	      2983	800001d0	00002f17	auipc	x30,0x2	 x30=0x800021d0
        2987000	      2985	800001d4	e23f2823	sw	x3,-464(x30)	 x30:0x800021d0  x3:0x00000001 PA:0x80002000 store:0x00000001 load:0x00000000
        2989000	      2987	800001d8	bfe5	c.j	800001d0	
        2990000	      2988	800001d0	00002f17	auipc	x30,0x2	 x30=0x800021d0
        2992000	      2990	800001d4	e23f2823	sw	x3,-464(x30)	 x30:0x800021d0  x3:0x00000001 PA:0x80002000 store:0x00000001 load:0x00000000
        2994000	      2992	800001d8	bfe5	c.j	800001d0	
        2995000	      2993	800001d0	00002f17	auipc	x30,0x2	 x30=0x800021d0
        2997000	      2995	800001d4	e23f2823	sw	x3,-464(x30)	 x30:0x800021d0  x3:0x00000001 PA:0x80002000 store:0x00000001 load:0x00000000
        2999000	      2997	800001d8	bfe5	c.j	800001d0	
        3000000	      2998	800001d0	00002f17	auipc	x30,0x2	 x30=0x800021d0
        3002000	      3000	800001d4	e23f2823	sw	x3,-464(x30)	 x30:0x800021d0  x3:0x00000001 PA:0x80002000 store:0x00000001 load:0x00000000
        3004000	      3002	800001d8	bfe5	c.j	800001d0	
        3005000	      3003	800001d0	00002f17	auipc	x30,0x2	 x30=0x800021d0
        3007000	      3005	800001d4	e23f2823	sw	x3,-464(x30)	 x30:0x800021d0  x3:0x00000001 PA:0x80002000 store:0x00000001 load:0x00000000
        3009000	      3007	800001d8	bfe5	c.j	800001d0	
        3010000	      3008	800001d0	00002f17	auipc	x30,0x2	 x30=0x800021d0
        3012000	      3010	800001d4	e23f2823	sw	x3,-464(x30)	 x30:0x800021d0  x3:0x00000001 PA:0x80002000 store:0x00000001 load:0x00000000
        3014000	      3012	800001d8	bfe5	c.j	800001d0	
        3015000	      3013	800001d0	00002f17	auipc	x30,0x2	 x30=0x800021d0
        3017000	      3015	800001d4	e23f2823	sw	x3,-464(x30)	 x30:0x800021d0  x3:0x00000001 PA:0x80002000 store:0x00000001 load:0x00000000
        3019000	      3017	800001d8	bfe5	c.j	800001d0	
        3020000	      3018	800001d0	00002f17	auipc	x30,0x2	 x30=0x800021d0
        3022000	      3020	800001d4	e23f2823	sw	x3,-464(x30)	 x30:0x800021d0  x3:0x00000001 PA:0x80002000 store:0x00000001 load:0x00000000
        3024000	      3022	800001d8	bfe5	c.j	800001d0	
        3025000	      3023	800001d0	00002f17	auipc	x30,0x2	 x30=0x800021d0
        3027000	      3025	800001d4	e23f2823	sw	x3,-464(x30)	 x30:0x800021d0  x3:0x00000001 PA:0x80002000 store:0x00000001 load:0x00000000
        3029000	      3027	800001d8	bfe5	c.j	800001d0	
        3030000	      3028	800001d0	00002f17	auipc	x30,0x2	 x30=0x800021d0
        3032000	      3030	800001d4	e23f2823	sw	x3,-464(x30)	 x30:0x800021d0  x3:0x00000001 PA:0x80002000 store:0x00000001 load:0x00000000
        3034000	      3032	800001d8	bfe5	c.j	800001d0	
        3035000	      3033	800001d0	00002f17	auipc	x30,0x2	 x30=0x800021d0
        3037000	      3035	800001d4	e23f2823	sw	x3,-464(x30)	 x30:0x800021d0  x3:0x00000001 PA:0x80002000 store:0x00000001 load:0x00000000
        3039000	      3037	800001d8	bfe5	c.j	800001d0	
        3040000	      3038	800001d0	00002f17	auipc	x30,0x2	 x30=0x800021d0
