Time	Cycle	PC	Insn	Decoded instruction	Register and memory contents
        2491000	      2489	80000294	d63f2823	sw	x3,-656(x30)	 x30:0x80002290  x3:0x00000001 PA:0x80002000 store:0x00000001 load:0x00000000
        2493000	      2491	80000298	bfe5	c.j	80000290	
        2494000	      2492	80000290	00002f17	auipc	x30,0x2	 x30=0x80002290
        2496000	      2494	80000294	d63f2823	sw	x3,-656(x30)	 x30:0x80002290  x3:0x00000001 PA:0x80002000 store:0x00000001 load:0x00000000
        2498000	      2496	80000298	bfe5	c.j	80000290	
        2499000	      2497	80000290	00002f17	auipc	x30,0x2	 x30=0x80002290
        2501000	      2499	80000294	d63f2823	sw	x3,-656(x30)	 x30:0x80002290  x3:0x00000001 PA:0x80002000 store:0x00000001 load:0x00000000
        2503000	      2501	80000298	bfe5	c.j	80000290	
        2504000	      2502	80000290	00002f17	auipc	x30,0x2	 x30=0x80002290
        2506000	      2504	80000294	d63f2823	sw	x3,-656(x30)	 x30:0x80002290  x3:0x00000001 PA:0x80002000 store:0x00000001 load:0x00000000
        2508000	      2506	80000298	bfe5	c.j	80000290	
        2509000	      2507	80000290	00002f17	auipc	x30,0x2	 x30=0x80002290
