Time	Cycle	PC	Insn	Decoded instruction	Register and memory contents
        2112000	      2110	800014f6	dad4	c.sw	x13,52(x13)	 x13:0xffffff84 x13:0xffffff84 PA:0xffffffb8 store:0xffffff84 load:0x00000000
        2114000	      2112	800014f8	de98	c.sw	x14,56(x13)	 x13:0xffffff84 x14:0x00000000 PA:0xffffffbc store:0x00000000 load:0x00000000
        2116000	      2114	800014fa	dedc	c.sw	x15,60(x13)	 x13:0xffffff84 x15:0x00000000 PA:0xffffffc0 store:0x00000000 load:0x00000000
        2118000	      2116	800014fc	0506a023	sw	x16,64(x13)	 x13:0xffffff84 x16:0x00000000 PA:0xffffffc4 store:0x00000000 load:0x00000000
        2120000	      2118	80001500	0516a223	sw	x17,68(x13)	 x13:0xffffff84 x17:0x00000000 PA:0xffffffc8 store:0x00000000 load:0x00000000
        2122000	      2120	80001504	0526a423	sw	x18,72(x13)	 x13:0xffffff84 x18:0x00000000 PA:0xffffffcc store:0x00000000 load:0x00000000
        2124000	      2122	80001508	0536a623	sw	x19,76(x13)	 x13:0xffffff84 x19:0x00000000 PA:0xffffffd0 store:0x00000000 load:0x00000000
        2126000	      2124	8000150c	0546a823	sw	x20,80(x13)	 x13:0xffffff84 x20:0x00000000 PA:0xffffffd4 store:0x00000000 load:0x00000000
        2128000	      2126	80001510	0556aa23	sw	x21,84(x13)	 x13:0xffffff84 x21:0x00000000 PA:0xffffffd8 store:0x00000000 load:0x00000000
        2130000	      2128	80001514	0566ac23	sw	x22,88(x13)	 x13:0xffffff84 x22:0x00000000 PA:0xffffffdc store:0x00000000 load:0x00000000
        2132000	      2130	80001518	0576ae23	sw	x23,92(x13)	 x13:0xffffff84 x23:0x00000000 PA:0xffffffe0 store:0x00000000 load:0x00000000
        2134000	      2132	8000151c	0786a023	sw	x24,96(x13)	 x13:0xffffff84 x24:0x00000000 PA:0xffffffe4 store:0x00000000 load:0x00000000
        2136000	      2134	80001520	0796a223	sw	x25,100(x13)	 x13:0xffffff84 x25:0x00000000 PA:0xffffffe8 store:0x00000000 load:0x00000000
        2138000	      2136	80001524	07a6a423	sw	x26,104(x13)	 x13:0xffffff84 x26:0x00000000 PA:0xffffffec store:0x00000000 load:0x00000000
        2140000	      2138	80001528	07b6a623	sw	x27,108(x13)	 x13:0xffffff84 x27:0x00000000 PA:0xfffffff0 store:0x00000000 load:0x00000000
        2142000	      2140	8000152c	07c6a823	sw	x28,112(x13)	 x13:0xffffff84 x28:0x00000000 PA:0xfffffff4 store:0x00000000 load:0x00000000
        2144000	      2142	80001530	07d6aa23	sw	x29,116(x13)	 x13:0xffffff84 x29:0x00000000 PA:0xfffffff8 store:0x00000000 load:0x00000000
        2146000	      2144	80001534	07e6ac23	sw	x30,120(x13)	 x13:0xffffff84 x30:0x00000000 PA:0xfffffffc store:0x00000000 load:0x00000000
        2148000	      2146	80001538	07f6ae23	sw	x31,124(x13)	 x13:0xffffff84 x31:0x40001104 PA:0x00000000 store:0x40001104 load:0x00000000
        2152000	      2150	80000000	4c40106f	jal	x0,800014c4	  x0=0x00000000
        2153000	      2151	800014c4	340696f3	csrrw	x13,mscratch,x13	 x13:0xffffff84 x13=0xffffff84
        2154000	      2152	800014c8	000e86b3	add	x13,x29,x0	 x29:0x00000000  x0:0x00000000 x13=0x00000000
        2155000	      2153	800014cc	f8468693	addi	x13,x13,-124	 x13:0x00000000 x13=0xffffff84
        2157000	      2155	800014d0	0016a223	sw	x1,4(x13)	 x13:0xffffff84  x1:0x00000000 PA:0xffffff88 store:0x00000000 load:0x00000000
        2159000	      2157	800014d4	0026a423	sw	x2,8(x13)	 x13:0xffffff84  x2:0x00000000 PA:0xffffff8c store:0x00000000 load:0x00000000
        2161000	      2159	800014d8	0036a623	sw	x3,12(x13)	 x13:0xffffff84  x3:0x00000000 PA:0xffffff90 store:0x00000000 load:0x00000000
        2163000	      2161	800014dc	0046a823	sw	x4,16(x13)	 x13:0xffffff84  x4:0x00000000 PA:0xffffff94 store:0x00000000 load:0x00000000
        2165000	      2163	800014e0	0056aa23	sw	x5,20(x13)	 x13:0xffffff84  x5:0x00000000 PA:0xffffff98 store:0x00000000 load:0x00000000
        2167000	      2165	800014e4	0066ac23	sw	x6,24(x13)	 x13:0xffffff84  x6:0x00000000 PA:0xffffff9c store:0x00000000 load:0x00000000
        2169000	      2167	800014e8	0076ae23	sw	x7,28(x13)	 x13:0xffffff84  x7:0x00000000 PA:0xffffffa0 store:0x00000000 load:0x00000000
        2171000	      2169	800014ec	d280	c.sw	x8,32(x13)	 x13:0xffffff84  x8:0x00000000 PA:0xffffffa4 store:0x00000000 load:0x00000000
        2173000	      2171	800014ee	d2c4	c.sw	x9,36(x13)	 x13:0xffffff84  x9:0x00000000 PA:0xffffffa8 store:0x00000000 load:0x00000000
        2175000	      2173	800014f0	d688	c.sw	x10,40(x13)	 x13:0xffffff84 x10:0x00000000 PA:0xffffffac store:0x00000000 load:0x00000000
        2177000	      2175	800014f2	d6cc	c.sw	x11,44(x13)	 x13:0xffffff84 x11:0x00000000 PA:0xffffffb0 store:0x00000000 load:0x00000000
        2179000	      2177	800014f4	da90	c.sw	x12,48(x13)	 x13:0xffffff84 x12:0x00000000 PA:0xffffffb4 store:0x00000000 load:0x00000000
        2181000	      2179	800014f6	dad4	c.sw	x13,52(x13)	 x13:0xffffff84 x13:0xffffff84 PA:0xffffffb8 store:0xffffff84 load:0x00000000
        2183000	      2181	800014f8	de98	c.sw	x14,56(x13)	 x13:0xffffff84 x14:0x00000000 PA:0xffffffbc store:0x00000000 load:0x00000000
        2185000	      2183	800014fa	dedc	c.sw	x15,60(x13)	 x13:0xffffff84 x15:0x00000000 PA:0xffffffc0 store:0x00000000 load:0x00000000
        2187000	      2185	800014fc	0506a023	sw	x16,64(x13)	 x13:0xffffff84 x16:0x00000000 PA:0xffffffc4 store:0x00000000 load:0x00000000
        2189000	      2187	80001500	0516a223	sw	x17,68(x13)	 x13:0xffffff84 x17:0x00000000 PA:0xffffffc8 store:0x00000000 load:0x00000000
        2191000	      2189	80001504	0526a423	sw	x18,72(x13)	 x13:0xffffff84 x18:0x00000000 PA:0xffffffcc store:0x00000000 load:0x00000000
        2193000	      2191	80001508	0536a623	sw	x19,76(x13)	 x13:0xffffff84 x19:0x00000000 PA:0xffffffd0 store:0x00000000 load:0x00000000
        2195000	      2193	8000150c	0546a823	sw	x20,80(x13)	 x13:0xffffff84 x20:0x00000000 PA:0xffffffd4 store:0x00000000 load:0x00000000
        2197000	      2195	80001510	0556aa23	sw	x21,84(x13)	 x13:0xffffff84 x21:0x00000000 PA:0xffffffd8 store:0x00000000 load:0x00000000
        2199000	      2197	80001514	0566ac23	sw	x22,88(x13)	 x13:0xffffff84 x22:0x00000000 PA:0xffffffdc store:0x00000000 load:0x00000000
        2201000	      2199	80001518	0576ae23	sw	x23,92(x13)	 x13:0xffffff84 x23:0x00000000 PA:0xffffffe0 store:0x00000000 load:0x00000000
        2203000	      2201	8000151c	0786a023	sw	x24,96(x13)	 x13:0xffffff84 x24:0x00000000 PA:0xffffffe4 store:0x00000000 load:0x00000000
        2205000	      2203	80001520	0796a223	sw	x25,100(x13)	 x13:0xffffff84 x25:0x00000000 PA:0xffffffe8 store:0x00000000 load:0x00000000
        2207000	      2205	80001524	07a6a423	sw	x26,104(x13)	 x13:0xffffff84 x26:0x00000000 PA:0xffffffec store:0x00000000 load:0x00000000
        2209000	      2207	80001528	07b6a623	sw	x27,108(x13)	 x13:0xffffff84 x27:0x00000000 PA:0xfffffff0 store:0x00000000 load:0x00000000
        2211000	      2209	8000152c	07c6a823	sw	x28,112(x13)	 x13:0xffffff84 x28:0x00000000 PA:0xfffffff4 store:0x00000000 load:0x00000000
        2213000	      2211	80001530	07d6aa23	sw	x29,116(x13)	 x13:0xffffff84 x29:0x00000000 PA:0xfffffff8 store:0x00000000 load:0x00000000
        2215000	      2213	80001534	07e6ac23	sw	x30,120(x13)	 x13:0xffffff84 x30:0x00000000 PA:0xfffffffc store:0x00000000 load:0x00000000
        2217000	      2215	80001538	07f6ae23	sw	x31,124(x13)	 x13:0xffffff84 x31:0x40001104 PA:0x00000000 store:0x40001104 load:0x00000000
        2221000	      2219	80000000	4c40106f	jal	x0,800014c4	  x0=0x00000000
        2222000	      2220	800014c4	340696f3	csrrw	x13,mscratch,x13	 x13:0xffffff84 x13=0xffffff84
        2223000	      2221	800014c8	000e86b3	add	x13,x29,x0	 x29:0x00000000  x0:0x00000000 x13=0x00000000
        2224000	      2222	800014cc	f8468693	addi	x13,x13,-124	 x13:0x00000000 x13=0xffffff84
        2226000	      2224	800014d0	0016a223	sw	x1,4(x13)	 x13:0xffffff84  x1:0x00000000 PA:0xffffff88 store:0x00000000 load:0x00000000
        2228000	      2226	800014d4	0026a423	sw	x2,8(x13)	 x13:0xffffff84  x2:0x00000000 PA:0xffffff8c store:0x00000000 load:0x00000000
        2230000	      2228	800014d8	0036a623	sw	x3,12(x13)	 x13:0xffffff84  x3:0x00000000 PA:0xffffff90 store:0x00000000 load:0x00000000
        2232000	      2230	800014dc	0046a823	sw	x4,16(x13)	 x13:0xffffff84  x4:0x00000000 PA:0xffffff94 store:0x00000000 load:0x00000000
        2234000	      2232	800014e0	0056aa23	sw	x5,20(x13)	 x13:0xffffff84  x5:0x00000000 PA:0xffffff98 store:0x00000000 load:0x00000000
        2236000	      2234	800014e4	0066ac23	sw	x6,24(x13)	 x13:0xffffff84  x6:0x00000000 PA:0xffffff9c store:0x00000000 load:0x00000000
        2238000	      2236	800014e8	0076ae23	sw	x7,28(x13)	 x13:0xffffff84  x7:0x00000000 PA:0xffffffa0 store:0x00000000 load:0x00000000
        2240000	      2238	800014ec	d280	c.sw	x8,32(x13)	 x13:0xffffff84  x8:0x00000000 PA:0xffffffa4 store:0x00000000 load:0x00000000
        2242000	      2240	800014ee	d2c4	c.sw	x9,36(x13)	 x13:0xffffff84  x9:0x00000000 PA:0xffffffa8 store:0x00000000 load:0x00000000
        2244000	      2242	800014f0	d688	c.sw	x10,40(x13)	 x13:0xffffff84 x10:0x00000000 PA:0xffffffac store:0x00000000 load:0x00000000
        2246000	      2244	800014f2	d6cc	c.sw	x11,44(x13)	 x13:0xffffff84 x11:0x00000000 PA:0xffffffb0 store:0x00000000 load:0x00000000
        2248000	      2246	800014f4	da90	c.sw	x12,48(x13)	 x13:0xffffff84 x12:0x00000000 PA:0xffffffb4 store:0x00000000 load:0x00000000
        2250000	      2248	800014f6	dad4	c.sw	x13,52(x13)	 x13:0xffffff84 x13:0xffffff84 PA:0xffffffb8 store:0xffffff84 load:0x00000000
        2252000	      2250	800014f8	de98	c.sw	x14,56(x13)	 x13:0xffffff84 x14:0x00000000 PA:0xffffffbc store:0x00000000 load:0x00000000
        2254000	      2252	800014fa	dedc	c.sw	x15,60(x13)	 x13:0xffffff84 x15:0x00000000 PA:0xffffffc0 store:0x00000000 load:0x00000000
        2256000	      2254	800014fc	0506a023	sw	x16,64(x13)	 x13:0xffffff84 x16:0x00000000 PA:0xffffffc4 store:0x00000000 load:0x00000000
        2258000	      2256	80001500	0516a223	sw	x17,68(x13)	 x13:0xffffff84 x17:0x00000000 PA:0xffffffc8 store:0x00000000 load:0x00000000
        2260000	      2258	80001504	0526a423	sw	x18,72(x13)	 x13:0xffffff84 x18:0x00000000 PA:0xffffffcc store:0x00000000 load:0x00000000
        2262000	      2260	80001508	0536a623	sw	x19,76(x13)	 x13:0xffffff84 x19:0x00000000 PA:0xffffffd0 store:0x00000000 load:0x00000000
        2264000	      2262	8000150c	0546a823	sw	x20,80(x13)	 x13:0xffffff84 x20:0x00000000 PA:0xffffffd4 store:0x00000000 load:0x00000000
        2266000	      2264	80001510	0556aa23	sw	x21,84(x13)	 x13:0xffffff84 x21:0x00000000 PA:0xffffffd8 store:0x00000000 load:0x00000000
        2268000	      2266	80001514	0566ac23	sw	x22,88(x13)	 x13:0xffffff84 x22:0x00000000 PA:0xffffffdc store:0x00000000 load:0x00000000
        2270000	      2268	80001518	0576ae23	sw	x23,92(x13)	 x13:0xffffff84 x23:0x00000000 PA:0xffffffe0 store:0x00000000 load:0x00000000
        2272000	      2270	8000151c	0786a023	sw	x24,96(x13)	 x13:0xffffff84 x24:0x00000000 PA:0xffffffe4 store:0x00000000 load:0x00000000
        2274000	      2272	80001520	0796a223	sw	x25,100(x13)	 x13:0xffffff84 x25:0x00000000 PA:0xffffffe8 store:0x00000000 load:0x00000000
        2276000	      2274	80001524	07a6a423	sw	x26,104(x13)	 x13:0xffffff84 x26:0x00000000 PA:0xffffffec store:0x00000000 load:0x00000000
        2278000	      2276	80001528	07b6a623	sw	x27,108(x13)	 x13:0xffffff84 x27:0x00000000 PA:0xfffffff0 store:0x00000000 load:0x00000000
        2280000	      2278	8000152c	07c6a823	sw	x28,112(x13)	 x13:0xffffff84 x28:0x00000000 PA:0xfffffff4 store:0x00000000 load:0x00000000
        2282000	      2280	80001530	07d6aa23	sw	x29,116(x13)	 x13:0xffffff84 x29:0x00000000 PA:0xfffffff8 store:0x00000000 load:0x00000000
        2284000	      2282	80001534	07e6ac23	sw	x30,120(x13)	 x13:0xffffff84 x30:0x00000000 PA:0xfffffffc store:0x00000000 load:0x00000000
        2286000	      2284	80001538	07f6ae23	sw	x31,124(x13)	 x13:0xffffff84 x31:0x40001104 PA:0x00000000 store:0x40001104 load:0x00000000
        2290000	      2288	80000000	4c40106f	jal	x0,800014c4	  x0=0x00000000
        2291000	      2289	800014c4	340696f3	csrrw	x13,mscratch,x13	 x13:0xffffff84 x13=0xffffff84
        2292000	      2290	800014c8	000e86b3	add	x13,x29,x0	 x29:0x00000000  x0:0x00000000 x13=0x00000000
        2293000	      2291	800014cc	f8468693	addi	x13,x13,-124	 x13:0x00000000 x13=0xffffff84
        2295000	      2293	800014d0	0016a223	sw	x1,4(x13)	 x13:0xffffff84  x1:0x00000000 PA:0xffffff88 store:0x00000000 load:0x00000000
        2297000	      2295	800014d4	0026a423	sw	x2,8(x13)	 x13:0xffffff84  x2:0x00000000 PA:0xffffff8c store:0x00000000 load:0x00000000
        2299000	      2297	800014d8	0036a623	sw	x3,12(x13)	 x13:0xffffff84  x3:0x00000000 PA:0xffffff90 store:0x00000000 load:0x00000000
        2301000	      2299	800014dc	0046a823	sw	x4,16(x13)	 x13:0xffffff84  x4:0x00000000 PA:0xffffff94 store:0x00000000 load:0x00000000
        2303000	      2301	800014e0	0056aa23	sw	x5,20(x13)	 x13:0xffffff84  x5:0x00000000 PA:0xffffff98 store:0x00000000 load:0x00000000
        2305000	      2303	800014e4	0066ac23	sw	x6,24(x13)	 x13:0xffffff84  x6:0x00000000 PA:0xffffff9c store:0x00000000 load:0x00000000
        2307000	      2305	800014e8	0076ae23	sw	x7,28(x13)	 x13:0xffffff84  x7:0x00000000 PA:0xffffffa0 store:0x00000000 load:0x00000000
        2309000	      2307	800014ec	d280	c.sw	x8,32(x13)	 x13:0xffffff84  x8:0x00000000 PA:0xffffffa4 store:0x00000000 load:0x00000000
        2311000	      2309	800014ee	d2c4	c.sw	x9,36(x13)	 x13:0xffffff84  x9:0x00000000 PA:0xffffffa8 store:0x00000000 load:0x00000000
        2313000	      2311	800014f0	d688	c.sw	x10,40(x13)	 x13:0xffffff84 x10:0x00000000 PA:0xffffffac store:0x00000000 load:0x00000000
        2315000	      2313	800014f2	d6cc	c.sw	x11,44(x13)	 x13:0xffffff84 x11:0x00000000 PA:0xffffffb0 store:0x00000000 load:0x00000000
        2317000	      2315	800014f4	da90	c.sw	x12,48(x13)	 x13:0xffffff84 x12:0x00000000 PA:0xffffffb4 store:0x00000000 load:0x00000000
        2319000	      2317	800014f6	dad4	c.sw	x13,52(x13)	 x13:0xffffff84 x13:0xffffff84 PA:0xffffffb8 store:0xffffff84 load:0x00000000
        2321000	      2319	800014f8	de98	c.sw	x14,56(x13)	 x13:0xffffff84 x14:0x00000000 PA:0xffffffbc store:0x00000000 load:0x00000000
        2323000	      2321	800014fa	dedc	c.sw	x15,60(x13)	 x13:0xffffff84 x15:0x00000000 PA:0xffffffc0 store:0x00000000 load:0x00000000
        2325000	      2323	800014fc	0506a023	sw	x16,64(x13)	 x13:0xffffff84 x16:0x00000000 PA:0xffffffc4 store:0x00000000 load:0x00000000
        2327000	      2325	80001500	0516a223	sw	x17,68(x13)	 x13:0xffffff84 x17:0x00000000 PA:0xffffffc8 store:0x00000000 load:0x00000000
        2329000	      2327	80001504	0526a423	sw	x18,72(x13)	 x13:0xffffff84 x18:0x00000000 PA:0xffffffcc store:0x00000000 load:0x00000000
        2331000	      2329	80001508	0536a623	sw	x19,76(x13)	 x13:0xffffff84 x19:0x00000000 PA:0xffffffd0 store:0x00000000 load:0x00000000
        2333000	      2331	8000150c	0546a823	sw	x20,80(x13)	 x13:0xffffff84 x20:0x00000000 PA:0xffffffd4 store:0x00000000 load:0x00000000
        2335000	      2333	80001510	0556aa23	sw	x21,84(x13)	 x13:0xffffff84 x21:0x00000000 PA:0xffffffd8 store:0x00000000 load:0x00000000
        2337000	      2335	80001514	0566ac23	sw	x22,88(x13)	 x13:0xffffff84 x22:0x00000000 PA:0xffffffdc store:0x00000000 load:0x00000000
        2339000	      2337	80001518	0576ae23	sw	x23,92(x13)	 x13:0xffffff84 x23:0x00000000 PA:0xffffffe0 store:0x00000000 load:0x00000000
        2341000	      2339	8000151c	0786a023	sw	x24,96(x13)	 x13:0xffffff84 x24:0x00000000 PA:0xffffffe4 store:0x00000000 load:0x00000000
        2343000	      2341	80001520	0796a223	sw	x25,100(x13)	 x13:0xffffff84 x25:0x00000000 PA:0xffffffe8 store:0x00000000 load:0x00000000
        2345000	      2343	80001524	07a6a423	sw	x26,104(x13)	 x13:0xffffff84 x26:0x00000000 PA:0xffffffec store:0x00000000 load:0x00000000
        2347000	      2345	80001528	07b6a623	sw	x27,108(x13)	 x13:0xffffff84 x27:0x00000000 PA:0xfffffff0 store:0x00000000 load:0x00000000
        2349000	      2347	8000152c	07c6a823	sw	x28,112(x13)	 x13:0xffffff84 x28:0x00000000 PA:0xfffffff4 store:0x00000000 load:0x00000000
        2351000	      2349	80001530	07d6aa23	sw	x29,116(x13)	 x13:0xffffff84 x29:0x00000000 PA:0xfffffff8 store:0x00000000 load:0x00000000
